Date,AMZN,KO,MSFT
2017-07-26 00:00:00-04:00,52.64,36.39,68.04
2017-07-27 00:00:00-04:00,52.3,36.69,67.22
2017-07-28 00:00:00-04:00,51.0,36.6,67.11
2017-07-31 00:00:00-04:00,49.39,36.47,66.8
2017-08-01 00:00:00-04:00,49.81,36.36,66.69
2017-08-02 00:00:00-04:00,49.79,36.27,66.39
2017-08-03 00:00:00-04:00,49.35,36.33,66.29
2017-08-04 00:00:00-04:00,49.38,36.2,66.78
2017-08-07 00:00:00-04:00,49.61,36.31,66.52
2017-08-08 00:00:00-04:00,49.49,36.28,66.88
2017-08-09 00:00:00-04:00,49.1,36.27,66.59
2017-08-10 00:00:00-04:00,47.85,36.39,65.61
2017-08-11 00:00:00-04:00,48.4,36.27,66.62
2017-08-14 00:00:00-04:00,49.17,36.44,67.62
2017-08-15 00:00:00-04:00,49.14,36.75,67.64
2017-08-16 00:00:00-04:00,48.91,36.75,68.03
2017-08-17 00:00:00-04:00,48.03,36.48,66.88
2017-08-18 00:00:00-04:00,47.92,36.33,66.96
2017-08-21 00:00:00-04:00,47.66,36.34,66.65
2017-08-22 00:00:00-04:00,48.35,36.28,67.58
2017-08-23 00:00:00-04:00,47.9,36.23,67.17
2017-08-24 00:00:00-04:00,47.62,36.13,67.15
2017-08-25 00:00:00-04:00,47.26,36.25,67.27
2017-08-28 00:00:00-04:00,47.3,36.13,67.27
2017-08-29 00:00:00-04:00,47.7,36.16,67.48
2017-08-30 00:00:00-04:00,48.38,36.11,68.36
2017-08-31 00:00:00-04:00,49.03,36.24,69.07
2017-09-01 00:00:00-04:00,48.91,36.42,68.3
2017-09-05 00:00:00-04:00,48.26,36.53,68.0
2017-09-06 00:00:00-04:00,48.39,36.56,67.8
2017-09-07 00:00:00-04:00,48.97,36.82,68.67
2017-09-08 00:00:00-04:00,48.29,36.83,68.34
2017-09-11 00:00:00-04:00,48.9,37.01,69.06
2017-09-12 00:00:00-04:00,49.13,37.17,68.98
2017-09-13 00:00:00-04:00,49.98,37.29,69.47
2017-09-14 00:00:00-04:00,49.61,36.97,69.07
2017-09-15 00:00:00-04:00,49.34,37.03,69.57
2017-09-18 00:00:00-04:00,48.71,36.97,69.43
2017-09-19 00:00:00-04:00,48.49,36.87,69.69
2017-09-20 00:00:00-04:00,48.66,36.71,69.22
2017-09-21 00:00:00-04:00,48.23,36.41,68.55
2017-09-22 00:00:00-04:00,47.76,36.48,68.73
2017-09-25 00:00:00-04:00,46.99,36.64,67.67
2017-09-26 00:00:00-04:00,46.93,36.54,67.67
2017-09-27 00:00:00-04:00,47.54,35.8,68.22
2017-09-28 00:00:00-04:00,47.82,36.01,68.24
2017-09-29 00:00:00-04:00,48.07,36.09,68.81
2017-10-02 00:00:00-04:00,47.96,35.92,68.92
2017-10-03 00:00:00-04:00,47.85,36.24,68.6
2017-10-04 00:00:00-04:00,48.27,36.49,68.99
2017-10-05 00:00:00-04:00,49.04,36.5,70.18
2017-10-06 00:00:00-04:00,49.48,36.48,70.2
2017-10-09 00:00:00-04:00,49.55,36.41,70.47
2017-10-10 00:00:00-04:00,49.36,36.78,70.47
2017-10-11 00:00:00-04:00,49.75,36.97,70.59
2017-10-12 00:00:00-04:00,50.05,36.97,71.24
2017-10-13 00:00:00-04:00,50.15,37.03,71.58
2017-10-16 00:00:00-04:00,50.32,37.38,71.73
2017-10-17 00:00:00-04:00,50.46,37.3,71.67
2017-10-18 00:00:00-04:00,49.85,37.21,71.69
2017-10-19 00:00:00-04:00,49.33,37.36,71.97
2017-10-20 00:00:00-04:00,49.15,37.19,72.8
2017-10-23 00:00:00-04:00,48.31,37.14,72.82
2017-10-24 00:00:00-04:00,48.79,37.03,72.84
2017-10-25 00:00:00-04:00,48.65,36.93,72.63
2017-10-26 00:00:00-04:00,48.62,37.07,72.75
2017-10-27 00:00:00-04:00,55.05,36.94,77.42
2017-10-30 00:00:00-04:00,55.54,36.77,77.49
2017-10-31 00:00:00-04:00,55.26,36.87,76.84
2017-11-01 00:00:00-04:00,55.18,36.73,76.84
2017-11-02 00:00:00-04:00,54.71,36.79,77.64
2017-11-03 00:00:00-04:00,55.58,36.86,77.72
2017-11-06 00:00:00-05:00,56.03,36.46,78.03
2017-11-07 00:00:00-05:00,56.16,36.84,77.84
2017-11-08 00:00:00-05:00,56.64,37.03,78.11
2017-11-09 00:00:00-05:00,56.46,37.07,77.68
2017-11-10 00:00:00-05:00,56.27,37.32,77.47
2017-11-13 00:00:00-05:00,56.46,37.46,77.53
2017-11-14 00:00:00-05:00,56.84,38.03,77.64
2017-11-15 00:00:00-05:00,56.33,37.54,77.04
2017-11-16 00:00:00-05:00,56.86,37.33,77.24
2017-11-17 00:00:00-05:00,56.49,36.65,76.5
2017-11-20 00:00:00-05:00,56.32,36.45,76.62
2017-11-21 00:00:00-05:00,56.97,36.71,77.72
2017-11-22 00:00:00-05:00,57.81,36.76,77.16
2017-11-24 00:00:00-05:00,59.3,36.79,77.3
2017-11-27 00:00:00-05:00,59.79,36.81,77.86
2017-11-28 00:00:00-05:00,59.68,36.75,78.8
2017-11-29 00:00:00-05:00,58.06,36.49,77.37
2017-11-30 00:00:00-05:00,58.84,37.0,78.14
2017-12-01 00:00:00-05:00,58.12,37.16,78.22
2017-12-04 00:00:00-05:00,56.7,37.37,75.27
2017-12-05 00:00:00-05:00,57.08,37.4,75.75
2017-12-06 00:00:00-05:00,57.62,37.55,76.85
2017-12-07 00:00:00-05:00,57.99,37.01,76.58
2017-12-08 00:00:00-05:00,58.1,36.63,78.13
2017-12-11 00:00:00-05:00,58.45,36.65,79.12
2017-12-12 00:00:00-05:00,58.25,36.61,79.45
2017-12-13 00:00:00-05:00,58.21,37.11,79.24
2017-12-14 00:00:00-05:00,58.71,37.21,78.62
2017-12-15 00:00:00-05:00,58.96,37.34,80.63
2017-12-18 00:00:00-05:00,59.53,37.13,80.19
2017-12-19 00:00:00-05:00,59.37,37.29,79.68
2017-12-20 00:00:00-05:00,58.88,37.25,79.39
2017-12-21 00:00:00-05:00,58.74,36.87,79.38
2017-12-22 00:00:00-05:00,58.42,36.86,79.38
2017-12-26 00:00:00-05:00,58.84,37.04,79.28
2017-12-27 00:00:00-05:00,59.11,37.13,79.57
2017-12-28 00:00:00-05:00,59.31,36.96,79.58
2017-12-29 00:00:00-05:00,58.47,37.09,79.41
2018-01-02 00:00:00-05:00,59.45,36.82,79.79
2018-01-03 00:00:00-05:00,60.21,36.74,80.16
2018-01-04 00:00:00-05:00,60.48,37.25,80.87
2018-01-05 00:00:00-05:00,61.46,37.25,81.87
2018-01-08 00:00:00-05:00,62.34,37.19,81.96
2018-01-09 00:00:00-05:00,62.63,37.37,81.9
2018-01-10 00:00:00-05:00,62.72,37.25,81.53
2018-01-11 00:00:00-05:00,63.83,37.22,81.77
2018-01-12 00:00:00-05:00,65.26,37.31,83.18
2018-01-16 00:00:00-05:00,65.24,37.62,82.02
2018-01-17 00:00:00-05:00,64.75,37.85,83.68
2018-01-18 00:00:00-05:00,64.67,37.9,83.65
2018-01-19 00:00:00-05:00,64.73,38.13,83.55
2018-01-22 00:00:00-05:00,66.37,38.3,85.05
2018-01-23 00:00:00-05:00,68.13,38.36,85.32
2018-01-24 00:00:00-05:00,67.88,38.67,85.24
2018-01-25 00:00:00-05:00,68.9,38.68,85.72
2018-01-26 00:00:00-05:00,70.1,39.23,87.32
2018-01-29 00:00:00-05:00,70.88,38.56,87.19
2018-01-30 00:00:00-05:00,71.89,38.33,86.1
2018-01-31 00:00:00-05:00,72.54,38.47,88.2
2018-02-01 00:00:00-05:00,69.5,38.36,87.51
2018-02-02 00:00:00-05:00,71.5,37.78,85.21
2018-02-05 00:00:00-05:00,69.5,36.29,81.7
2018-02-06 00:00:00-05:00,72.14,36.11,84.79
2018-02-07 00:00:00-05:00,70.84,36.02,83.19
2018-02-08 00:00:00-05:00,67.53,34.84,78.92
2018-02-09 00:00:00-05:00,66.98,34.87,81.86
2018-02-12 00:00:00-05:00,69.31,35.55,82.75
2018-02-13 00:00:00-05:00,70.73,35.73,83.39
2018-02-14 00:00:00-05:00,72.55,35.65,84.7
2018-02-15 00:00:00-05:00,73.09,36.2,86.43
2018-02-16 00:00:00-05:00,72.43,36.36,85.81
2018-02-20 00:00:00-05:00,73.42,35.56,86.48
2018-02-21 00:00:00-05:00,74.15,35.04,85.34
2018-02-22 00:00:00-05:00,74.27,35.18,85.56
2018-02-23 00:00:00-05:00,75.0,35.6,87.73
2018-02-26 00:00:00-05:00,76.1,35.6,89.0
2018-02-27 00:00:00-05:00,75.6,35.26,87.86
2018-02-28 00:00:00-05:00,75.62,34.94,87.46
2018-03-01 00:00:00-05:00,74.67,35.11,86.6
2018-03-02 00:00:00-05:00,75.01,35.35,86.79
2018-03-05 00:00:00-05:00,76.18,35.48,87.34
2018-03-06 00:00:00-05:00,76.88,35.52,87.04
2018-03-07 00:00:00-05:00,77.25,35.43,87.55
2018-03-08 00:00:00-05:00,77.59,35.94,88.08
2018-03-09 00:00:00-05:00,78.94,36.23,90.05
2018-03-12 00:00:00-04:00,79.92,36.0,90.26
2018-03-13 00:00:00-04:00,79.41,36.03,88.06
2018-03-14 00:00:00-04:00,79.55,35.71,87.54
2018-03-15 00:00:00-04:00,79.12,35.62,87.84
2018-03-16 00:00:00-04:00,78.58,35.45,88.24
2018-03-19 00:00:00-04:00,77.25,35.28,86.64
2018-03-20 00:00:00-04:00,79.33,35.2,86.86
2018-03-21 00:00:00-04:00,79.09,35.07,86.26
2018-03-22 00:00:00-04:00,77.25,34.87,83.75
2018-03-23 00:00:00-04:00,74.78,34.52,81.31
2018-03-26 00:00:00-04:00,77.79,34.82,87.47
2018-03-27 00:00:00-04:00,74.85,34.98,83.45
2018-03-28 00:00:00-04:00,71.57,35.33,83.38
2018-03-29 00:00:00-04:00,72.37,35.42,85.13
2018-04-02 00:00:00-04:00,68.6,34.8,82.56
2018-04-03 00:00:00-04:00,69.6,35.38,83.67
2018-04-04 00:00:00-04:00,70.53,36.08,86.12
2018-04-05 00:00:00-04:00,72.59,36.21,86.17
2018-04-06 00:00:00-04:00,70.26,35.82,84.16
2018-04-09 00:00:00-04:00,70.3,35.75,84.66
2018-04-10 00:00:00-04:00,71.81,35.88,86.63
2018-04-11 00:00:00-04:00,71.35,35.88,85.68
2018-04-12 00:00:00-04:00,72.43,35.91,87.28
2018-04-13 00:00:00-04:00,71.54,36.3,86.82
2018-04-16 00:00:00-04:00,72.07,36.44,87.83
2018-04-17 00:00:00-04:00,75.19,36.6,89.61
2018-04-18 00:00:00-04:00,76.39,36.3,89.95
2018-04-19 00:00:00-04:00,77.85,36.14,89.64
2018-04-20 00:00:00-04:00,76.37,35.67,88.61
2018-04-23 00:00:00-04:00,75.89,35.87,88.94
2018-04-24 00:00:00-04:00,73.0,35.13,86.86
2018-04-25 00:00:00-04:00,73.01,34.61,86.1
2018-04-26 00:00:00-04:00,75.9,34.87,87.92
2018-04-27 00:00:00-04:00,78.63,35.32,89.37
2018-04-30 00:00:00-04:00,78.31,35.24,87.23
2018-05-01 00:00:00-04:00,79.11,34.74,88.61
2018-05-02 00:00:00-04:00,78.48,34.3,87.22
2018-05-03 00:00:00-04:00,78.6,34.17,87.74
2018-05-04 00:00:00-04:00,79.05,34.55,88.76
2018-05-07 00:00:00-04:00,80.01,34.37,89.75
2018-05-08 00:00:00-04:00,79.62,34.1,89.36
2018-05-09 00:00:00-04:00,80.4,34.08,90.42
2018-05-10 00:00:00-04:00,80.45,34.4,91.32
2018-05-11 00:00:00-04:00,80.15,34.37,91.13
2018-05-14 00:00:00-04:00,80.08,34.29,91.44
2018-05-15 00:00:00-04:00,78.81,34.03,90.77
2018-05-16 00:00:00-04:00,79.36,33.89,91.01
2018-05-17 00:00:00-04:00,79.09,34.5,90.1
2018-05-18 00:00:00-04:00,78.72,34.4,90.27
2018-05-21 00:00:00-04:00,79.27,34.59,91.43
2018-05-22 00:00:00-04:00,79.07,34.46,91.33
2018-05-23 00:00:00-04:00,80.09,34.58,92.42
2018-05-24 00:00:00-04:00,80.15,34.52,92.09
2018-05-25 00:00:00-04:00,80.51,34.58,92.14
2018-05-29 00:00:00-04:00,80.64,34.81,91.81
2018-05-30 00:00:00-04:00,81.24,35.18,92.69
2018-05-31 00:00:00-04:00,81.48,35.07,92.59
2018-06-01 00:00:00-04:00,82.08,35.17,94.42
2018-06-04 00:00:00-04:00,83.26,35.47,95.24
2018-06-05 00:00:00-04:00,84.82,35.16,95.73
2018-06-06 00:00:00-04:00,84.79,35.45,96.01
2018-06-07 00:00:00-04:00,84.46,35.43,94.5
2018-06-08 00:00:00-04:00,84.2,35.85,95.2
2018-06-11 00:00:00-04:00,84.46,35.99,94.66
2018-06-12 00:00:00-04:00,84.94,36.22,94.9
2018-06-13 00:00:00-04:00,85.24,36.03,94.47
2018-06-14 00:00:00-04:00,86.19,35.86,95.01
2018-06-15 00:00:00-04:00,85.8,36.3,93.8
2018-06-18 00:00:00-04:00,86.19,35.84,94.48
2018-06-19 00:00:00-04:00,86.74,35.88,94.48
2018-06-20 00:00:00-04:00,87.5,35.6,95.43
2018-06-21 00:00:00-04:00,86.51,35.46,94.74
2018-06-22 00:00:00-04:00,85.78,35.59,94.06
2018-06-25 00:00:00-04:00,83.16,35.86,92.17
2018-06-26 00:00:00-04:00,84.55,35.65,92.81
2018-06-27 00:00:00-04:00,83.03,35.44,91.37
2018-06-28 00:00:00-04:00,85.07,35.77,92.39
2018-06-29 00:00:00-04:00,84.99,36.09,92.37
2018-07-02 00:00:00-04:00,85.69,36.0,93.69
2018-07-03 00:00:00-04:00,84.7,36.2,92.79
2018-07-05 00:00:00-04:00,84.99,36.75,93.45
2018-07-06 00:00:00-04:00,85.53,36.73,94.76
2018-07-09 00:00:00-04:00,86.95,36.53,95.41
2018-07-10 00:00:00-04:00,87.15,37.0,95.66
2018-07-11 00:00:00-04:00,87.75,36.86,95.53
2018-07-12 00:00:00-04:00,89.83,36.76,97.6
2018-07-13 00:00:00-04:00,90.65,36.81,98.76
2018-07-16 00:00:00-04:00,91.12,36.81,98.28
2018-07-17 00:00:00-04:00,92.2,37.23,99.25
2018-07-18 00:00:00-04:00,92.15,37.13,98.47
2018-07-19 00:00:00-04:00,90.65,37.12,97.8
2018-07-20 00:00:00-04:00,90.68,37.26,99.55
2018-07-23 00:00:00-04:00,90.1,36.99,101.14
2018-07-24 00:00:00-04:00,91.46,37.24,100.85
2018-07-25 00:00:00-04:00,93.18,37.93,103.82
2018-07-26 00:00:00-04:00,90.4,38.05,102.69
2018-07-27 00:00:00-04:00,90.86,38.02,100.87
2018-07-30 00:00:00-04:00,88.96,38.04,98.71
2018-07-31 00:00:00-04:00,88.87,38.37,99.37
2018-08-01 00:00:00-04:00,89.86,38.17,99.56
2018-08-02 00:00:00-04:00,91.72,38.0,100.77
2018-08-03 00:00:00-04:00,91.16,38.36,101.21
2018-08-06 00:00:00-04:00,92.39,38.39,101.29
2018-08-07 00:00:00-04:00,93.12,38.26,102.0
2018-08-08 00:00:00-04:00,94.33,37.97,102.57
2018-08-09 00:00:00-04:00,94.93,38.14,102.74
2018-08-10 00:00:00-04:00,94.32,37.92,102.11
2018-08-13 00:00:00-04:00,94.81,37.71,101.37
2018-08-14 00:00:00-04:00,95.98,37.76,102.63
2018-08-15 00:00:00-04:00,94.13,37.92,101.24
2018-08-16 00:00:00-04:00,94.33,38.03,101.22
2018-08-17 00:00:00-04:00,94.11,38.35,101.17
2018-08-20 00:00:00-04:00,93.84,38.45,100.5
2018-08-21 00:00:00-04:00,94.17,38.03,99.66
2018-08-22 00:00:00-04:00,95.25,37.79,100.68
2018-08-23 00:00:00-04:00,95.14,37.6,101.15
2018-08-24 00:00:00-04:00,95.27,37.55,101.94
2018-08-27 00:00:00-04:00,96.38,37.6,103.06
2018-08-28 00:00:00-04:00,96.64,37.33,103.69
2018-08-29 00:00:00-04:00,99.9,37.3,105.34
2018-08-30 00:00:00-04:00,100.12,36.99,105.27
2018-08-31 00:00:00-04:00,100.64,36.67,105.63
2018-09-04 00:00:00-04:00,101.98,36.83,105.05
2018-09-05 00:00:00-04:00,99.74,37.34,102.02
2018-09-06 00:00:00-04:00,97.92,37.66,102.26
2018-09-07 00:00:00-04:00,97.6,37.62,101.76
2018-09-10 00:00:00-04:00,96.95,37.9,102.86
2018-09-11 00:00:00-04:00,99.36,37.87,104.61
2018-09-12 00:00:00-04:00,99.5,38.05,105.05
2018-09-13 00:00:00-04:00,99.49,38.03,106.18
2018-09-14 00:00:00-04:00,98.51,38.16,106.61
2018-09-17 00:00:00-04:00,95.4,38.44,105.45
2018-09-18 00:00:00-04:00,97.05,38.12,106.46
2018-09-19 00:00:00-04:00,96.32,38.14,105.04
2018-09-20 00:00:00-04:00,97.21,38.7,106.8
2018-09-21 00:00:00-04:00,95.75,38.65,107.45
2018-09-24 00:00:00-04:00,96.72,38.23,107.83
2018-09-25 00:00:00-04:00,98.73,37.91,107.63
2018-09-26 00:00:00-04:00,98.74,38.05,107.18
2018-09-27 00:00:00-04:00,100.65,38.18,107.59
2018-09-28 00:00:00-04:00,100.15,38.33,107.55
2018-10-01 00:00:00-04:00,100.22,38.36,108.72
2018-10-02 00:00:00-04:00,98.57,38.6,108.28
2018-10-03 00:00:00-04:00,97.64,38.07,108.3
2018-10-04 00:00:00-04:00,95.47,38.05,106.06
2018-10-05 00:00:00-04:00,94.48,38.07,105.44
2018-10-08 00:00:00-04:00,93.22,38.57,104.24
2018-10-09 00:00:00-04:00,93.52,38.5,105.57
2018-10-10 00:00:00-04:00,87.76,37.91,99.83
2018-10-11 00:00:00-04:00,85.97,37.04,99.59
2018-10-12 00:00:00-04:00,89.43,37.08,103.04
2018-10-15 00:00:00-04:00,88.05,37.27,101.18
2018-10-16 00:00:00-04:00,91.0,37.75,104.38
2018-10-17 00:00:00-04:00,91.59,38.06,104.11
2018-10-18 00:00:00-04:00,88.54,37.85,102.03
2018-10-19 00:00:00-04:00,88.2,38.45,102.18
2018-10-22 00:00:00-04:00,89.46,38.15,103.09
2018-10-23 00:00:00-04:00,88.43,38.47,101.65
2018-10-24 00:00:00-04:00,83.21,38.78,96.22
2018-10-25 00:00:00-04:00,89.11,38.6,101.84
2018-10-26 00:00:00-04:00,82.14,38.11,100.58
2018-10-29 00:00:00-04:00,76.94,38.56,97.66
2018-10-30 00:00:00-04:00,76.52,39.53,97.54
2018-10-31 00:00:00-04:00,79.9,39.73,100.44
2018-11-01 00:00:00-04:00,83.28,39.62,99.6
2018-11-02 00:00:00-04:00,83.28,39.83,99.83
2018-11-05 00:00:00-05:00,81.39,40.41,101.1
2018-11-06 00:00:00-05:00,82.14,40.75,101.3
2018-11-07 00:00:00-05:00,87.77,40.97,105.28
2018-11-08 00:00:00-05:00,87.75,40.94,105.09
2018-11-09 00:00:00-05:00,85.62,41.23,103.04
2018-11-12 00:00:00-05:00,81.84,41.38,100.5
2018-11-13 00:00:00-05:00,81.56,41.38,100.56
2018-11-14 00:00:00-05:00,79.95,41.29,99.14
2018-11-15 00:00:00-05:00,80.97,41.28,101.32
2018-11-16 00:00:00-05:00,79.67,41.63,102.27
2018-11-19 00:00:00-05:00,75.61,41.92,98.81
2018-11-20 00:00:00-05:00,74.77,40.98,96.06
2018-11-21 00:00:00-05:00,75.84,40.44,97.38
2018-11-23 00:00:00-05:00,75.1,40.68,97.34
2018-11-26 00:00:00-05:00,79.07,40.55,100.55
2018-11-27 00:00:00-05:00,79.07,40.97,101.19
2018-11-28 00:00:00-05:00,83.89,41.25,104.95
2018-11-29 00:00:00-05:00,83.68,40.97,104.07
2018-11-30 00:00:00-05:00,84.51,42.16,104.73
2018-12-03 00:00:00-05:00,88.62,41.56,105.86
2018-12-04 00:00:00-05:00,83.42,41.47,102.49
2018-12-06 00:00:00-05:00,84.96,41.3,103.12
2018-12-07 00:00:00-05:00,81.46,41.06,99.0
2018-12-10 00:00:00-05:00,82.05,41.19,101.61
2018-12-11 00:00:00-05:00,82.16,41.44,102.56
2018-12-12 00:00:00-05:00,83.18,41.17,103.02
2018-12-13 00:00:00-05:00,82.92,41.38,103.37
2018-12-14 00:00:00-05:00,79.6,41.27,100.14
2018-12-17 00:00:00-05:00,76.05,40.42,97.17
2018-12-18 00:00:00-05:00,77.57,40.42,98.19
2018-12-19 00:00:00-05:00,74.75,40.06,97.93
2018-12-20 00:00:00-05:00,73.04,39.76,95.87
2018-12-21 00:00:00-05:00,68.87,39.79,92.77
2018-12-24 00:00:00-05:00,67.2,38.44,88.9
2018-12-26 00:00:00-05:00,73.54,39.26,94.97
2018-12-27 00:00:00-05:00,73.08,39.75,95.56
2018-12-28 00:00:00-05:00,73.9,39.48,94.81
2018-12-31 00:00:00-05:00,75.1,39.6,95.93
2019-01-02 00:00:00-05:00,76.96,39.25,95.5
2019-01-03 00:00:00-05:00,75.01,39.01,91.99
2019-01-04 00:00:00-05:00,78.77,39.79,96.27
2019-01-07 00:00:00-05:00,81.48,39.27,96.39
2019-01-08 00:00:00-05:00,82.83,39.71,97.09
2019-01-09 00:00:00-05:00,82.97,38.95,98.48
2019-01-10 00:00:00-05:00,82.81,39.37,97.84
2019-01-11 00:00:00-05:00,82.03,39.6,97.09
2019-01-14 00:00:00-05:00,80.86,39.44,96.38
2019-01-15 00:00:00-05:00,83.73,39.79,99.18
2019-01-16 00:00:00-05:00,84.19,39.24,99.52
2019-01-17 00:00:00-05:00,84.66,39.36,100.22
2019-01-18 00:00:00-05:00,84.81,39.82,101.73
2019-01-22 00:00:00-05:00,81.61,39.91,99.81
2019-01-23 00:00:00-05:00,82.0,40.37,100.78
2019-01-24 00:00:00-05:00,82.75,39.89,100.3
2019-01-25 00:00:00-05:00,83.53,39.62,101.22
2019-01-28 00:00:00-05:00,81.89,39.45,99.24
2019-01-29 00:00:00-05:00,79.69,39.65,97.22
2019-01-30 00:00:00-05:00,83.52,40.03,100.47
2019-01-31 00:00:00-05:00,85.94,40.26,98.63
2019-02-01 00:00:00-05:00,81.31,40.73,97.07
2019-02-04 00:00:00-05:00,81.67,41.19,99.86
2019-02-05 00:00:00-05:00,82.94,41.2,101.26
2019-02-06 00:00:00-05:00,82.01,41.2,100.14
2019-02-07 00:00:00-05:00,80.72,41.34,99.42
2019-02-08 00:00:00-05:00,79.41,41.4,99.8
2019-02-11 00:00:00-05:00,79.55,41.49,99.4
2019-02-12 00:00:00-05:00,81.9,41.54,100.95
2019-02-13 00:00:00-05:00,82.0,41.65,100.88
2019-02-14 00:00:00-05:00,81.13,38.13,100.96
2019-02-15 00:00:00-05:00,80.4,37.84,102.21
2019-02-19 00:00:00-05:00,81.38,37.5,102.16
2019-02-20 00:00:00-05:00,81.11,37.72,101.63
2019-02-21 00:00:00-05:00,80.97,38.36,103.77
2019-02-22 00:00:00-05:00,81.58,37.87,105.25
2019-02-25 00:00:00-05:00,81.65,37.59,105.84
2019-02-26 00:00:00-05:00,81.82,37.38,106.57
2019-02-27 00:00:00-05:00,82.05,37.59,106.39
2019-02-28 00:00:00-05:00,81.99,37.92,106.26
2019-03-01 00:00:00-05:00,83.59,37.96,106.73
2019-03-04 00:00:00-05:00,84.81,38.18,106.48
2019-03-05 00:00:00-05:00,84.62,38.14,105.94
2019-03-06 00:00:00-05:00,83.45,38.02,105.99
2019-03-07 00:00:00-05:00,81.3,37.87,104.7
2019-03-08 00:00:00-05:00,81.04,37.5,104.82
2019-03-11 00:00:00-04:00,83.53,38.63,107.02
2019-03-12 00:00:00-04:00,83.65,38.52,107.77
2019-03-13 00:00:00-04:00,84.54,38.66,108.6
2019-03-14 00:00:00-04:00,84.31,38.56,108.69
2019-03-15 00:00:00-04:00,85.62,38.22,109.94
2019-03-18 00:00:00-04:00,87.11,38.31,111.51
2019-03-19 00:00:00-04:00,88.09,38.44,111.59
2019-03-20 00:00:00-04:00,89.86,38.41,111.46
2019-03-21 00:00:00-04:00,90.96,38.4,114.02
2019-03-22 00:00:00-04:00,88.24,38.75,111.02
2019-03-25 00:00:00-04:00,88.71,38.84,111.6
2019-03-26 00:00:00-04:00,89.19,39.35,111.83
2019-03-27 00:00:00-04:00,88.29,39.33,110.75
2019-03-28 00:00:00-04:00,88.67,39.3,110.9
2019-03-29 00:00:00-04:00,89.04,39.54,111.86
2019-04-01 00:00:00-04:00,90.71,39.42,112.89
2019-04-02 00:00:00-04:00,90.7,39.29,113.05
2019-04-03 00:00:00-04:00,91.04,38.96,113.79
2019-04-04 00:00:00-04:00,90.94,39.22,113.21
2019-04-05 00:00:00-04:00,91.86,39.21,113.71
2019-04-08 00:00:00-04:00,92.49,39.28,113.75
2019-04-09 00:00:00-04:00,91.79,39.38,113.13
2019-04-10 00:00:00-04:00,92.37,39.35,114.0
2019-04-11 00:00:00-04:00,92.2,39.41,114.13
2019-04-12 00:00:00-04:00,92.15,39.44,114.72
2019-04-15 00:00:00-04:00,92.24,39.65,114.81
2019-04-16 00:00:00-04:00,93.15,39.61,114.55
2019-04-17 00:00:00-04:00,93.24,39.89,115.5
2019-04-18 00:00:00-04:00,93.08,40.06,117.01
2019-04-22 00:00:00-04:00,94.37,39.99,117.38
2019-04-23 00:00:00-04:00,96.19,40.68,118.98
2019-04-24 00:00:00-04:00,95.09,40.48,118.57
2019-04-25 00:00:00-04:00,95.11,40.36,122.49
2019-04-26 00:00:00-04:00,97.53,40.72,123.2
2019-04-29 00:00:00-04:00,96.92,40.85,123.08
2019-04-30 00:00:00-04:00,96.33,41.39,123.87
2019-05-01 00:00:00-04:00,95.58,41.0,121.29
2019-05-02 00:00:00-04:00,95.04,40.83,119.71
2019-05-03 00:00:00-04:00,98.12,41.11,122.26
2019-05-06 00:00:00-04:00,97.53,40.9,121.55
2019-05-07 00:00:00-04:00,96.05,40.5,119.05
2019-05-08 00:00:00-04:00,95.89,40.37,119.04
2019-05-09 00:00:00-04:00,94.99,39.99,119.03
2019-05-10 00:00:00-04:00,94.5,40.66,120.58
2019-05-13 00:00:00-04:00,91.13,40.54,116.99
2019-05-14 00:00:00-04:00,92.01,41.08,118.3
2019-05-15 00:00:00-04:00,93.56,41.49,119.97
2019-05-16 00:00:00-04:00,95.38,41.83,122.74
2019-05-17 00:00:00-04:00,93.45,41.51,121.92
2019-05-20 00:00:00-04:00,92.95,41.22,120.16
2019-05-21 00:00:00-04:00,92.88,41.0,120.81
2019-05-22 00:00:00-04:00,92.98,41.89,121.54
2019-05-23 00:00:00-04:00,90.77,42.06,120.12
2019-05-24 00:00:00-04:00,91.16,41.86,120.18
2019-05-28 00:00:00-04:00,91.82,41.43,120.1
2019-05-29 00:00:00-04:00,90.96,41.01,118.94
2019-05-30 00:00:00-04:00,90.82,41.55,119.69
2019-05-31 00:00:00-04:00,88.75,41.45,117.74
2019-06-03 00:00:00-04:00,84.63,42.17,114.09
2019-06-04 00:00:00-04:00,86.48,42.19,117.25
2019-06-05 00:00:00-04:00,86.93,42.84,119.79
2019-06-06 00:00:00-04:00,87.72,43.37,121.68
2019-06-07 00:00:00-04:00,90.2,43.44,125.09
2019-06-10 00:00:00-04:00,93.03,43.35,126.23
2019-06-11 00:00:00-04:00,93.18,43.31,125.76
2019-06-12 00:00:00-04:00,92.77,43.57,125.18
2019-06-13 00:00:00-04:00,93.51,43.48,125.97
2019-06-14 00:00:00-04:00,93.48,43.63,126.09
2019-06-17 00:00:00-04:00,94.3,43.25,126.47
2019-06-18 00:00:00-04:00,95.07,43.06,128.67
2019-06-19 00:00:00-04:00,95.44,43.47,129.17
2019-06-20 00:00:00-04:00,95.91,43.93,130.37
2019-06-21 00:00:00-04:00,95.57,43.83,130.39
2019-06-24 00:00:00-04:00,95.69,44.15,131.16
2019-06-25 00:00:00-04:00,93.91,44.01,127.02
